Timestamp,Current,Voltage,Power,kWh per 1 Minute,Cost per 1 Minute (BDT)
2023-12-01 12:09:50,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:09:53,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:09:55,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:09:57,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:00,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:02,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:04,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:07,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:09,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:11,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:13,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:16,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:18,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:22,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:24,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:27,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:29,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:32,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:34,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:36,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:38,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:41,225,226.1,26.8,0.00044666666666666666,0.003948533333333333
2023-12-01 12:10:43,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:10:46,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:10:48,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:10:50,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:10:53,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:10:55,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:10:57,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:11:00,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:11:02,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:11:04,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:11:07,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:11:09,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:11:11,209,223.7,24.8,0.0004133333333333333,0.0036538666666666663
2023-12-01 12:59:26,146,223.7,15.8,0.00026333333333333336,0.002327866666666667
2023-12-01 12:59:27,146,223.7,15.8,0.00026333333333333336,0.002327866666666667
2023-12-01 13:00:30,257,223.4,32.8,0.0005466666666666665,0.004832533333333332
2023-12-01 13:00:30,257,223.4,32.8,0.0005466666666666665,0.004832533333333332
2023-12-01 13:04:36,135,223.7,14.1,0.000235,0.0020774
2023-12-01 13:04:36,135,223.7,14.1,0.000235,0.0020774
2023-12-01 13:05:39,136,224.5,16.8,0.00028000000000000003,0.0024752000000000003
2023-12-01 13:05:39,136,224.5,16.8,0.00028000000000000003,0.0024752000000000003
2023-12-01 13:09:18,165,226.5,15.8,0.00026333333333333336,0.002327866666666667
2023-12-01 13:09:18,165,226.5,15.8,0.00026333333333333336,0.002327866666666667
2023-12-01 13:10:21,103,226.1,17.0,0.00028333333333333335,0.0025046666666666668
2023-12-01 13:10:21,103,226.1,17.0,0.00028333333333333335,0.0025046666666666668
2023-12-01 13:21:36,166,226.5,19.9,0.00033166666666666663,0.002931933333333333
2023-12-01 13:21:36,166,226.5,19.9,0.00033166666666666663,0.002931933333333333
2023-12-01 13:22:39,119,226.1,12.6,0.00021,0.0018564
2023-12-01 13:22:39,119,226.1,12.6,0.00021,0.0018564
2023-12-01 13:24:57,249,227.7,33.2,0.0005533333333333333,0.004891466666666666
2023-12-01 13:24:57,249,227.7,33.2,0.0005533333333333333,0.004891466666666666
2023-12-01 13:26:00,138,226.9,13.6,0.00022666666666666666,0.0020037333333333333
2023-12-01 13:26:00,138,226.9,13.6,0.00022666666666666666,0.0020037333333333333
2023-12-01 13:44:12,139,228.5,13.1,0.00021833333333333332,0.0019300666666666666
2023-12-01 13:44:13,139,228.5,13.1,0.00021833333333333332,0.0019300666666666666
2023-12-01 13:45:15,121,228.1,13.7,0.00022833333333333332,0.0020184666666666663
2023-12-01 13:45:16,121,228.1,13.7,0.00022833333333333332,0.0020184666666666663
2023-12-01 13:48:22,181,228.1,11.3,0.00018833333333333335,0.0016648666666666668
2023-12-01 13:48:22,181,228.1,11.3,0.00018833333333333335,0.0016648666666666668
2023-12-01 13:49:26,122,227.7,13.5,0.000225,0.001989
2023-12-01 13:49:27,122,227.7,13.5,0.000225,0.001989
2023-12-01 13:51:14,119,228.1,27.7,0.00046166666666666665,0.004081133333333333
2023-12-01 13:51:15,202,228.1,18.4,0.0003066666666666667,0.002710933333333333
2023-12-01 13:52:17,202,228.1,18.4,0.0003066666666666667,0.002710933333333333
2023-12-01 13:52:17,202,228.1,18.4,0.0003066666666666667,0.002710933333333333
2023-12-01 13:54:10,188,227.7,22.7,0.0003783333333333333,0.0033444666666666662
2023-12-01 13:54:10,188,227.7,22.7,0.0003783333333333333,0.0033444666666666662
2023-12-01 13:55:13,205,228.5,23.1,0.00038500000000000003,0.0034034000000000004
2023-12-01 13:55:15,205,228.5,23.1,0.00038500000000000003,0.0034034000000000004
2023-12-01 14:10:43,277,225.3,30.1,0.0005016666666666666,0.004434733333333333
2023-12-01 14:10:43,277,225.3,30.1,0.0005016666666666666,0.004434733333333333
2023-12-01 14:11:46,149,226.1,16.5,0.000275,0.002431
2023-12-01 14:11:46,149,226.1,16.5,0.000275,0.002431
2023-12-01 14:41:14,183,223.7,21.7,0.00036166666666666666,0.003197133333333333
2023-12-01 14:41:17,183,223.7,21.7,0.00036166666666666666,0.003197133333333333
2023-12-01 14:44:59,233,227.3,23.0,0.00038333333333333334,0.0033886666666666666
2023-12-01 14:45:02,233,227.3,23.0,0.00038333333333333334,0.0033886666666666666
2023-12-01 14:51:42,222,225.7,23.9,0.0003983333333333333,0.003521266666666666
2023-12-01 14:51:44,222,225.7,23.9,0.0003983333333333333,0.003521266666666666
2023-12-01 14:54:38,197,225.3,18.1,0.00030166666666666666,0.0026667333333333333
2023-12-01 14:54:41,291,226.1,33.4,0.0005566666666666667,0.004920933333333334
2023-12-01 15:05:06,138,228.1,18.3,0.000305,0.0026961999999999997
2023-12-01 15:05:10,138,228.1,18.3,0.000305,0.0026961999999999997
2023-12-01 15:09:44,124,227.3,12.5,0.00020833333333333335,0.0018416666666666668
2023-12-01 15:09:47,124,227.3,12.5,0.00020833333333333335,0.0018416666666666668
2023-12-01 15:15:03,165,228.1,34.6,0.0005766666666666666,0.005097733333333333
2023-12-01 15:15:07,165,228.1,34.6,0.0005766666666666666,0.005097733333333333
2023-12-01 15:20:09,174,230.1,19.8,0.00033,0.0029172
2023-12-01 15:20:12,174,230.1,19.8,0.00033,0.0029172
2023-12-01 15:23:43,153,227.7,12.3,0.000205,0.0018122
2023-12-01 15:23:46,153,227.7,12.3,0.000205,0.0018122
2023-12-01 15:27:21,189,228.1,20.3,0.0003383333333333334,0.002990866666666667
2023-12-01 15:27:24,189,228.1,20.3,0.0003383333333333334,0.002990866666666667
2023-12-01 15:27:27,189,228.1,20.3,0.0003383333333333334,0.002990866666666667
2023-12-01 15:27:29,189,228.1,20.3,0.0003383333333333334,0.002990866666666667
2023-12-01 15:27:32,189,228.1,20.3,0.0003383333333333334,0.002990866666666667
2023-12-01 15:27:34,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:27:37,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:27:39,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:27:43,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:27:45,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:27:48,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:27:50,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:27:53,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:27:55,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:27:59,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:28:01,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:28:04,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:28:06,310,227.3,40.0,0.0006666666666666666,0.005893333333333333
2023-12-01 15:28:09,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:11,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:15,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:17,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:20,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:22,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:26,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:27,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:31,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:33,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:36,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:38,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:42,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:43,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:47,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:49,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:52,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:54,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:58,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:28:59,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:29:03,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:29:05,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:29:08,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:29:10,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:29:14,238,226.1,28.0,0.00046666666666666666,0.004125333333333333
2023-12-01 15:29:15,250,227.7,25.5,0.000425,0.003757
2023-12-01 15:29:19,250,227.7,25.5,0.000425,0.003757
2023-12-01 15:29:21,260,227.7,31.6,0.0005266666666666667,0.004655733333333334
2023-12-01 15:29:25,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:26,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:30,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:31,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:35,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:37,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:41,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:42,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:46,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:47,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:51,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:52,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:57,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:29:58,317,227.3,39.1,0.0006516666666666667,0.005760733333333334
2023-12-01 15:30:02,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:03,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:07,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:08,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:12,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:14,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:18,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:19,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:23,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:24,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:28,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:30,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:34,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:35,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:39,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:40,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:44,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:46,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:50,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:51,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:55,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:30:56,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:31:01,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:31:02,260,226.5,24.4,0.0004066666666666666,0.003594933333333333
2023-12-01 15:31:06,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:07,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:11,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:12,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:17,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:18,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:22,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:23,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:27,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:28,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:33,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:34,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:38,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:39,238,227.7,32.0,0.0005333333333333334,0.0047146666666666665
2023-12-01 15:31:43,257,226.9,24.7,0.0004116666666666667,0.0036391333333333333
2023-12-01 15:31:44,257,226.9,24.7,0.0004116666666666667,0.0036391333333333333
2023-12-01 15:31:49,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:31:50,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:31:54,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:31:55,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:00,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:00,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:05,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:06,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:10,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:11,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:16,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:16,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:21,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:22,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:26,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:27,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:32,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:32,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:37,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:38,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:43,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:43,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:48,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:48,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:53,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:54,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:59,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:32:59,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:33:04,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:33:04,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:33:09,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:33:09,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:33:14,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:33:15,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:33:20,199,226.9,30.0,0.0005,0.00442
2023-12-01 15:33:20,285,227.3,38.3,0.0006383333333333332,0.005642866666666665
2023-12-01 15:33:25,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:25,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:30,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:31,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:36,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:36,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:41,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:41,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:46,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:47,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:52,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:52,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:57,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:33:57,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:03,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:03,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:08,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:08,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:13,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:13,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:18,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:18,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:24,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:24,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:29,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:29,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:34,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:34,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:40,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:41,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:45,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:46,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:51,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:52,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:56,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:34:57,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:01,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:02,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:07,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:08,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:12,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:13,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:17,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:18,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:23,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:24,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:29,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:30,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:34,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:35,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:39,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:40,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:45,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:46,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:50,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:35:51,187,227.3,30.5,0.0005083333333333333,0.004493666666666667
2023-12-01 15:41:35,150,228.1,17.0,0.00028333333333333335,0.0025046666666666668
2023-12-01 15:41:37,150,228.1,17.0,0.00028333333333333335,0.0025046666666666668
2023-12-01 15:41:41,150,228.1,17.0,0.00028333333333333335,0.0025046666666666668
2023-12-01 15:41:43,150,228.1,17.0,0.00028333333333333335,0.0025046666666666668
2023-12-01 15:41:46,150,228.1,17.0,0.00028333333333333335,0.0025046666666666668
2023-12-01 15:41:48,150,228.1,17.0,0.00028333333333333335,0.0025046666666666668
2023-12-01 15:41:51,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:41:53,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:41:57,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:41:59,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:02,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:04,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:08,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:09,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:13,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:15,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:18,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:18,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:20,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:24,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:24,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:26,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:28,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:29,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:31,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:33,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:34,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:36,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:39,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:40,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:42,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:43,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:45,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:47,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:48,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:51,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:53,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:53,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:56,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:42:58,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:00,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:01,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:03,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:07,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:07,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:09,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:12,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:12,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:14,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:17,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:17,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:19,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:22,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:23,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:24,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
2023-12-01 15:43:27,285,227.3,31.7,0.0005283333333333333,0.004670466666666667
